loan_amnt,home_ownership,annual_inc,dti,int_rate,tax_liens,loan_status,forty_plus_indicator,credit_age
10000.0,RENT,54000.0,30.59,0.1531,0.0,0,Under Forty,4978
18000.0,MORTGAGE,85000.0,7.68,0.1311,0.0,0,Under Forty,7657
35000.0,MORTGAGE,230000.0,6.3,0.18489999999999998,0.0,0,Under Forty,9848
17000.0,RENT,110000.0,4.18,0.1875,0.0,0,Under Forty,7322
8000.0,RENT,35000.0,14.4,0.1629,0.0,0,Under Forty,5374
1800.0,RENT,45000.0,16.37,0.1875,0.0,0,Under Forty,5953
7000.0,OWN,65000.0,19.94,0.1409,0.0,0,Under Forty,5253
2800.0,RENT,32000.0,24.41,0.1629,0.0,0,Under Forty,5830
14400.0,MORTGAGE,90000.0,26.61,0.08900000000000001,0.0,0,Under Forty,8996
10000.0,RENT,78000.0,7.11,0.1727,0.0,0,Under Forty,4157
8000.0,OWN,58000.0,9.77,0.0603,0.0,0,Under Forty,8084
28000.0,MORTGAGE,133000.0,10.26,0.1433,0.0,0,Over Forty,8084
10000.0,OWN,30000.0,10.76,0.12119999999999999,0.0,0,Under Forty,9910
3000.0,RENT,63000.0,16.86,0.079,0.0,0,Under Forty,11705
6000.0,OWN,35000.0,28.83,0.1629,0.0,1,Under Forty,8418
8575.0,RENT,36000.0,34.57,0.0662,0.0,0,Under Forty,7810
6000.0,MORTGAGE,71000.0,14.96,0.1311,0.0,0,Over Forty,6865
22000.0,MORTGAGE,57293.0,29.44,0.1114,0.0,0,Over Forty,12102
1600.0,MORTGAGE,65000.0,12.52,0.158,0.0,0,Under Forty,4157
3600.0,MORTGAGE,92000.0,17.15,0.158,0.0,0,Over Forty,7504
12450.0,RENT,55000.0,18.48,0.12119999999999999,0.0,0,Under Forty,7138
28000.0,MORTGAGE,155000.0,22.1,0.2198,0.0,0,Under Forty,8326
9600.0,RENT,55000.0,20.25,0.08900000000000001,0.0,0,Under Forty,7291
11600.0,MORTGAGE,80800.0,11.38,0.1409,0.0,0,Under Forty,14262
15000.0,OWN,38000.0,19.71,0.1409,0.0,0,Over Forty,7719
11000.0,MORTGAGE,34000.0,15.88,0.0603,0.0,0,Under Forty,9027
5375.0,MORTGAGE,19500.0,24.77,0.079,0.0,0,Under Forty,6074
8325.0,RENT,24000.0,11.3,0.12119999999999999,0.0,0,Under Forty,5009
5500.0,MORTGAGE,50400.0,6.98,0.0762,0.0,0,Under Forty,6957
10000.0,RENT,40000.0,18.62,0.1433,0.0,0,Under Forty,6684
7500.0,MORTGAGE,80000.0,14.22,0.1409,0.0,0,Over Forty,8783
2500.0,RENT,70000.0,16.65,0.0762,0.0,0,Under Forty,11340
9000.0,MORTGAGE,112000.0,12.19,0.1114,0.0,0,Under Forty,9757
3000.0,MORTGAGE,92000.0,22.5,0.1433,0.0,1,Over Forty,7688
8800.0,RENT,130000.0,13.84,0.1016,0.0,0,Under Forty,7535
18250.0,MORTGAGE,80000.0,23.07,0.21,0.0,0,Under Forty,8387
13025.0,RENT,55000.0,13.8,0.1777,0.0,0,Under Forty,5070
7200.0,RENT,43000.0,13.59,0.079,0.0,0,Under Forty,5618
14000.0,RENT,126000.0,5.79,0.18489999999999998,0.0,1,Under Forty,5404
28000.0,MORTGAGE,103000.0,10.4,0.0762,0.0,0,Under Forty,15085
8000.0,RENT,33000.0,19.2,0.1531,0.0,1,Under Forty,20715
15000.0,MORTGAGE,110000.0,8.55,0.1409,0.0,0,Under Forty,9271
2000.0,OWN,14000.0,27.6,0.1409,0.0,0,Under Forty,5192
14125.0,MORTGAGE,47400.0,24.73,0.1311,0.0,1,Over Forty,12528
20400.0,RENT,58000.0,28.32,0.079,0.0,0,Under Forty,5253
1000.0,RENT,13000.0,4.62,0.1311,0.0,0,Under Forty,5192
19600.0,RENT,50000.0,3.08,0.1727,0.0,1,Under Forty,6439
2875.0,RENT,30000.0,15.56,0.12119999999999999,0.0,0,Under Forty,5465
10000.0,MORTGAGE,79000.0,9.0,0.1114,0.0,0,Under Forty,4827
11300.0,MORTGAGE,55000.0,24.36,0.18489999999999998,0.0,1,Over Forty,7169
19000.0,MORTGAGE,55000.0,3.62,0.1016,0.0,1,Over Forty,6258
17600.0,MORTGAGE,58000.0,25.61,0.1905,0.0,0,Under Forty,8540
10000.0,MORTGAGE,56865.0,22.35,0.1114,0.0,0,Under Forty,5465
9050.0,RENT,70000.0,13.17,0.18489999999999998,0.0,1,Under Forty,8084
4000.0,MORTGAGE,90000.0,23.32,0.1409,0.0,1,Under Forty,7383
20400.0,MORTGAGE,92000.0,6.8,0.12119999999999999,0.0,0,Under Forty,9910
5075.0,RENT,52000.0,23.38,0.12119999999999999,0.0,1,Over Forty,10579
5000.0,RENT,50000.0,9.98,0.0662,0.0,0,Under Forty,13685
12000.0,RENT,53000.0,16.21,0.1311,0.0,0,Over Forty,7504
6500.0,RENT,55000.0,15.77,0.1409,0.0,0,Under Forty,6804
12000.0,RENT,64000.0,15.13,0.12119999999999999,0.0,0,Under Forty,8875
20000.0,MORTGAGE,137000.0,12.04,0.1433,0.0,0,Over Forty,8053
11200.0,RENT,90000.0,24.6,0.1905,0.0,0,Over Forty,8599
7800.0,MORTGAGE,90000.0,11.28,0.1629,0.0,0,Under Forty,7291
10000.0,RENT,45000.0,21.2,0.12119999999999999,0.0,0,Under Forty,5070
20000.0,MORTGAGE,85000.0,28.12,0.12119999999999999,0.0,0,Over Forty,10549
6400.0,MORTGAGE,90000.0,10.67,0.1433,0.0,0,Under Forty,13836
17000.0,RENT,72000.0,15.9,0.1905,0.0,1,Under Forty,5312
12425.0,MORTGAGE,87000.0,14.07,0.1531,0.0,1,Over Forty,10091
1000.0,MORTGAGE,50000.0,14.93,0.1016,0.0,0,Over Forty,7961
10000.0,RENT,55000.0,14.25,0.1433,0.0,0,Over Forty,6408
18000.0,MORTGAGE,66000.0,13.65,0.079,0.0,0,Under Forty,7079
20000.0,MORTGAGE,72000.0,20.43,0.12119999999999999,0.0,0,Over Forty,14323
5600.0,RENT,24000.0,16.0,0.158,0.0,0,Under Forty,4522
16000.0,RENT,140000.0,5.59,0.1409,0.0,0,Over Forty,12102
4800.0,MORTGAGE,35000.0,16.53,0.1727,0.0,0,Under Forty,5253
4000.0,MORTGAGE,70000.0,2.18,0.1531,0.0,0,Over Forty,9057
14675.0,MORTGAGE,50000.0,22.92,0.1016,0.0,0,Under Forty,8691
4350.0,MORTGAGE,56000.0,29.83,0.12119999999999999,0.0,0,Under Forty,7475
27575.0,MORTGAGE,100000.0,6.23,0.1311,0.0,0,Over Forty,8296
10000.0,MORTGAGE,73840.0,14.4,0.1777,0.0,0,Under Forty,12954
24575.0,RENT,67942.55,26.12,0.1777,0.0,0,Under Forty,7992
7000.0,MORTGAGE,98000.0,15.0,0.08900000000000001,0.0,0,Under Forty,7841
18000.0,OWN,84500.0,14.69,0.18489999999999998,0.0,0,Over Forty,13866
1800.0,RENT,20000.0,16.98,0.12119999999999999,0.0,0,Under Forty,4919
27575.0,RENT,69000.0,1.57,0.08900000000000001,0.0,0,Under Forty,8084
8875.0,RENT,27000.0,22.31,0.18489999999999998,0.0,1,Under Forty,6865
7025.0,RENT,70000.0,4.27,0.079,0.0,0,Under Forty,7079
6800.0,RENT,43135.0,7.32,0.1311,0.0,0,Under Forty,11309
10000.0,RENT,37000.0,23.06,0.12119999999999999,0.0,0,Under Forty,5800
3000.0,MORTGAGE,125000.0,9.99,0.0762,0.0,0,Over Forty,6500
24000.0,MORTGAGE,215000.0,4.01,0.079,0.0,0,Under Forty,8175
9450.0,MORTGAGE,45000.0,7.68,0.0762,0.0,0,Under Forty,7444
19200.0,RENT,70000.0,17.14,0.2198,0.0,1,Under Forty,5465
12000.0,RENT,84000.0,8.08,0.1433,0.0,0,Under Forty,6804
7200.0,RENT,50000.0,22.82,0.0662,0.0,0,Under Forty,5800
12000.0,RENT,52000.0,3.78,0.1531,0.0,0,Over Forty,5496
7875.0,RENT,28000.0,30.69,0.1114,0.0,0,Under Forty,6227
7725.0,RENT,106000.0,7.07,0.12119999999999999,0.0,0,Over Forty,9879
5600.0,RENT,27000.0,10.09,0.1629,0.0,0,Under Forty,5677
20000.0,MORTGAGE,80000.0,23.92,0.12119999999999999,0.0,0,Under Forty,5404
10150.0,MORTGAGE,50000.0,34.22,0.1777,0.0,0,Over Forty,7780
10000.0,RENT,65000.0,25.94,0.22469999999999998,0.0,0,Under Forty,10183
13000.0,MORTGAGE,73000.0,8.68,0.12119999999999999,0.0,0,Over Forty,7749
15850.0,RENT,40000.0,13.44,0.079,0.0,0,Under Forty,5769
10000.0,OWN,30000.0,30.4,0.1777,0.0,0,Under Forty,7596
10000.0,MORTGAGE,49000.0,31.23,0.1629,0.0,1,Under Forty,6804
4750.0,RENT,16000.0,13.8,0.1433,0.0,0,Under Forty,4613
14075.0,RENT,80000.0,5.27,0.158,0.0,1,Under Forty,5070
7000.0,RENT,153000.0,1.3,0.1311,0.0,0,Under Forty,4978
4950.0,OWN,30000.0,16.16,0.1311,0.0,1,Under Forty,7961
8875.0,RENT,27500.0,30.15,0.1531,0.0,1,Under Forty,5496
5600.0,MORTGAGE,55000.0,25.99,0.0762,0.0,0,Over Forty,6653
9350.0,RENT,55000.0,21.96,0.1016,0.0,0,Under Forty,6988
4100.0,RENT,28000.0,18.21,0.1311,0.0,0,Under Forty,6470
10450.0,MORTGAGE,44000.0,16.54,0.1409,0.0,0,Under Forty,10457
10000.0,MORTGAGE,51000.0,13.02,0.1016,0.0,0,Under Forty,8296
12000.0,MORTGAGE,110000.0,4.45,0.0603,0.0,0,Under Forty,12528
6000.0,OWN,38716.0,20.8,0.1311,0.0,1,Under Forty,9330
5200.0,MORTGAGE,40000.0,6.84,0.1016,0.0,0,Under Forty,7138
4000.0,MORTGAGE,34000.0,28.16,0.079,0.0,0,Under Forty,7018
12000.0,RENT,131000.0,9.22,0.08900000000000001,0.0,0,Over Forty,11432
11675.0,MORTGAGE,52000.0,31.55,0.079,0.0,0,Under Forty,11156
12000.0,MORTGAGE,75000.0,7.93,0.1433,0.0,0,Over Forty,9057
10000.0,MORTGAGE,72000.0,15.02,0.1409,0.0,0,Under Forty,7079
18000.0,MORTGAGE,50500.0,12.29,0.079,0.0,0,Under Forty,5892
17450.0,MORTGAGE,82000.0,21.75,0.1016,0.0,0,Under Forty,8053
21000.0,MORTGAGE,110000.0,21.91,0.1409,0.0,0,Over Forty,10975
7500.0,MORTGAGE,54000.0,12.84,0.08900000000000001,0.0,0,Over Forty,8844
12375.0,RENT,63000.0,13.75,0.1311,0.0,0,Under Forty,6470
4850.0,MORTGAGE,72000.0,23.95,0.1016,0.0,0,Under Forty,9940
10000.0,RENT,62000.0,4.7,0.1629,0.0,0,Under Forty,4735
10000.0,RENT,40000.0,11.16,0.12119999999999999,0.0,0,Over Forty,4553
10000.0,OWN,60000.0,30.07,0.1311,0.0,0,Over Forty,7992
5350.0,RENT,37440.0,15.51,0.12119999999999999,0.0,0,Under Forty,6074
7000.0,RENT,60000.0,34.97,0.079,0.0,0,Under Forty,9695
30000.0,MORTGAGE,80000.0,12.57,0.1905,0.0,1,Under Forty,7992
14675.0,RENT,38000.0,12.95,0.1531,0.0,1,Under Forty,5588
14300.0,RENT,90000.0,15.75,0.1409,0.0,0,Over Forty,6684
3125.0,MORTGAGE,48000.0,26.3,0.079,0.0,0,Under Forty,7869
13750.0,OWN,75000.0,26.48,0.1875,0.0,0,Under Forty,5983
22400.0,OWN,120000.0,10.75,0.1409,0.0,0,Under Forty,7931
7000.0,RENT,47000.0,12.0,0.0662,0.0,0,Over Forty,13105
5000.0,RENT,33000.0,25.73,0.08900000000000001,0.0,0,Under Forty,6258
14125.0,RENT,36000.0,1.99,0.0662,0.0,0,Under Forty,6957
4000.0,MORTGAGE,72000.0,25.53,0.1311,0.0,0,Under Forty,8084
4950.0,RENT,30700.0,16.42,0.1409,0.0,0,Under Forty,7322
16000.0,RENT,50000.0,22.66,0.1433,0.0,0,Under Forty,10457
20000.0,MORTGAGE,58272.0,19.12,0.1531,0.0,0,Over Forty,11248
5300.0,RENT,24000.0,12.95,0.1531,0.0,1,Under Forty,4278
10625.0,MORTGAGE,39000.0,24.4,0.1531,0.0,0,Under Forty,8296
1000.0,RENT,48360.0,20.42,0.12119999999999999,0.0,0,Under Forty,12040
9600.0,RENT,76000.0,9.84,0.0762,0.0,0,Under Forty,8084
7750.0,RENT,25000.0,19.63,0.1531,0.0,0,Under Forty,5039
13000.0,MORTGAGE,65000.0,18.92,0.1311,0.0,0,Over Forty,7049
25000.0,MORTGAGE,68000.0,32.1,0.1433,0.0,0,Over Forty,7961
15000.0,RENT,40000.0,19.14,0.08900000000000001,0.0,0,Over Forty,7322
15000.0,RENT,76000.0,20.88,0.1531,0.0,0,Under Forty,9330
15575.0,RENT,65000.0,23.19,0.1531,0.0,1,Under Forty,8661
5600.0,MORTGAGE,50000.0,14.71,0.1531,0.0,0,Under Forty,6896
15000.0,RENT,42000.0,20.11,0.1875,0.0,1,Under Forty,6592
15000.0,OWN,60000.0,13.32,0.0603,0.0,0,Over Forty,11493
12000.0,MORTGAGE,47299.0,15.7,0.158,0.0,0,Under Forty,7414
14000.0,MORTGAGE,200000.0,5.42,0.1114,0.0,0,Under Forty,12558
9900.0,MORTGAGE,60000.0,12.56,0.08900000000000001,0.0,0,Over Forty,9726
15000.0,RENT,70000.0,18.22,0.1409,0.0,0,Under Forty,8418
9000.0,MORTGAGE,60000.0,17.86,0.0662,0.0,0,Over Forty,10671
5600.0,MORTGAGE,81500.0,16.2,0.1629,0.0,0,Over Forty,10732
3550.0,MORTGAGE,35000.0,12.27,0.1629,0.0,1,Under Forty,11156
6000.0,RENT,42240.0,16.11,0.12119999999999999,0.0,0,Under Forty,5677
3000.0,RENT,86112.0,3.68,0.1016,0.0,0,Under Forty,18311
25000.0,MORTGAGE,73569.0,16.33,0.1531,0.0,0,Under Forty,16788
12000.0,MORTGAGE,52000.0,8.3,0.0603,0.0,0,Under Forty,14627
2400.0,RENT,40000.0,33.81,0.1531,0.0,0,Under Forty,7535
15000.0,RENT,68000.0,16.52,0.1905,0.0,0,Under Forty,8326
5300.0,MORTGAGE,33000.0,23.27,0.1311,0.0,0,Under Forty,6014
6000.0,MORTGAGE,70000.0,16.73,0.1433,0.0,1,Over Forty,7688
12700.0,MORTGAGE,40000.0,34.08,0.12119999999999999,0.0,0,Over Forty,7018
15875.0,RENT,50000.0,12.91,0.18489999999999998,0.0,1,Over Forty,5039
3500.0,MORTGAGE,95000.0,10.47,0.0603,0.0,0,Under Forty,7961
6000.0,MORTGAGE,50000.0,28.25,0.1531,0.0,0,Over Forty,7688
7000.0,MORTGAGE,72000.0,25.37,0.1727,0.0,0,Under Forty,14901
14000.0,MORTGAGE,85000.0,14.85,0.0662,0.0,0,Under Forty,8814
8000.0,MORTGAGE,44000.0,22.66,0.1114,0.0,0,Under Forty,9848
25375.0,MORTGAGE,65000.0,16.36,0.1311,0.0,0,Under Forty,8326
6000.0,OWN,30000.0,24.24,0.1016,0.0,0,Under Forty,8449
12000.0,MORTGAGE,106900.0,6.42,0.0603,0.0,0,Over Forty,9726
21500.0,MORTGAGE,74000.0,15.94,0.0762,0.0,0,Over Forty,10336
15000.0,OWN,120000.0,13.83,0.1409,0.0,1,Over Forty,7688
9500.0,MORTGAGE,43000.0,10.38,0.1531,0.0,0,Under Forty,5953
20000.0,MORTGAGE,71000.0,14.16,0.158,0.0,0,Over Forty,10213
2750.0,MORTGAGE,116000.0,21.81,0.1629,0.0,1,Under Forty,6531
3600.0,MORTGAGE,96000.0,18.73,0.1433,0.0,1,Over Forty,10336
11325.0,MORTGAGE,48000.0,21.58,0.1311,0.0,0,Under Forty,5253
7750.0,MORTGAGE,27000.0,19.51,0.1311,0.0,0,Over Forty,7749
8000.0,RENT,55000.0,16.36,0.1629,0.0,0,Under Forty,4582
2100.0,RENT,30000.0,6.12,0.1114,0.0,1,Under Forty,5100
16000.0,OWN,40000.0,30.6,0.12119999999999999,0.0,0,Under Forty,7566
12200.0,RENT,65300.0,19.73,0.1972,0.0,0,Under Forty,6531
4500.0,RENT,52000.0,5.62,0.1433,0.0,0,Under Forty,4369
6250.0,MORTGAGE,21000.0,20.4,0.1433,0.0,0,Under Forty,5588
9200.0,RENT,33000.0,33.31,0.1531,0.0,1,Over Forty,8387
12000.0,RENT,39000.0,29.69,0.12119999999999999,0.0,0,Under Forty,6380
20000.0,RENT,88000.0,25.84,0.22949999999999998,0.0,0,Under Forty,7504
29700.0,RENT,75000.0,20.42,0.1531,0.0,0,Under Forty,7719
8450.0,MORTGAGE,55000.0,4.84,0.1875,0.0,1,Under Forty,4553
5600.0,MORTGAGE,63000.0,5.01,0.0662,0.0,0,Under Forty,7383
27575.0,MORTGAGE,70000.0,13.77,0.1409,0.0,0,Over Forty,10822
15850.0,OWN,52000.0,14.7,0.1875,0.0,1,Under Forty,6804
18550.0,MORTGAGE,65000.0,16.93,0.079,0.0,0,Under Forty,9483
10000.0,RENT,58000.0,23.86,0.1777,0.0,0,Under Forty,5496
9450.0,MORTGAGE,30000.0,23.28,0.1016,0.0,1,Under Forty,6319
15000.0,MORTGAGE,93805.56,15.21,0.158,0.0,0,Over Forty,7322
7500.0,OWN,95000.0,13.74,0.0662,0.0,0,Over Forty,14050
19375.0,MORTGAGE,50000.0,24.7,0.1875,0.0,0,Under Forty,7138
10625.0,MORTGAGE,66500.0,9.17,0.0662,0.0,0,Under Forty,6196
3000.0,RENT,42000.0,17.11,0.1409,0.0,0,Under Forty,6043
6600.0,RENT,47200.0,13.4,0.1409,0.0,0,Under Forty,8661
1000.0,RENT,40000.0,4.5,0.1531,0.0,0,Under Forty,5465
8000.0,MORTGAGE,39000.0,6.49,0.0603,0.0,0,Under Forty,7079
6625.0,RENT,23000.0,28.96,0.079,0.0,0,Under Forty,5588
20100.0,RENT,63000.0,24.14,0.1875,0.0,0,Under Forty,6592
12000.0,RENT,74000.0,5.37,0.18489999999999998,0.0,0,Under Forty,6105
11625.0,MORTGAGE,39520.0,24.17,0.1409,0.0,0,Under Forty,6166
5250.0,RENT,26000.0,16.11,0.08900000000000001,0.0,0,Under Forty,6835
9450.0,RENT,60000.0,4.38,0.1727,0.0,1,Under Forty,7230
18250.0,RENT,47000.0,22.93,0.12119999999999999,0.0,0,Over Forty,9392
6475.0,RENT,57600.0,7.35,0.12119999999999999,0.0,0,Under Forty,6623
6000.0,RENT,40000.0,32.25,0.08900000000000001,0.0,0,Under Forty,7383
4725.0,RENT,33000.0,6.44,0.1409,0.0,0,Over Forty,5162
6000.0,RENT,43000.0,11.68,0.1311,0.0,0,Under Forty,10702
6000.0,MORTGAGE,105000.0,20.48,0.12119999999999999,0.0,0,Over Forty,17000
12000.0,RENT,46800.0,26.97,0.12119999999999999,0.0,0,Under Forty,7657
7200.0,MORTGAGE,45000.0,25.55,0.079,0.0,0,Under Forty,6988
11575.0,MORTGAGE,35000.0,34.83,0.1433,0.0,0,Over Forty,7322
10000.0,RENT,55000.0,23.37,0.1777,0.0,1,Over Forty,8661
12000.0,RENT,54000.0,19.09,0.08900000000000001,0.0,0,Under Forty,7869
10000.0,RENT,106400.0,13.93,0.1114,0.0,0,Under Forty,7810
8450.0,RENT,36000.0,22.9,0.1875,0.0,0,Under Forty,4582
33950.0,MORTGAGE,85000.0,16.01,0.1114,0.0,0,Under Forty,9606
10625.0,RENT,33000.0,27.24,0.1409,0.0,0,Under Forty,11248
4500.0,MORTGAGE,26000.0,11.03,0.12119999999999999,0.0,0,Under Forty,6074
11500.0,OWN,34000.0,11.86,0.1311,0.0,0,Over Forty,11705
8875.0,RENT,26948.86,34.47,0.18489999999999998,0.0,1,Under Forty,4705
15000.0,RENT,151255.0,15.01,0.1531,0.0,0,Under Forty,8875
20000.0,RENT,85000.0,14.63,0.1409,0.0,1,Under Forty,11097
8825.0,MORTGAGE,100000.0,15.34,0.1311,0.0,1,Over Forty,8265
4200.0,RENT,30000.0,7.2,0.1531,0.0,0,Under Forty,7688
14000.0,RENT,53313.0,23.45,0.1777,0.0,0,Under Forty,5253
16450.0,RENT,42000.0,17.8,0.18489999999999998,0.0,0,Under Forty,7110
16000.0,MORTGAGE,115000.0,11.13,0.0603,0.0,0,Under Forty,11067
20000.0,RENT,70000.0,15.74,0.1311,0.0,0,Under Forty,4919
2500.0,RENT,35000.0,6.65,0.0603,0.0,0,Under Forty,6227
15000.0,MORTGAGE,53196.0,3.88,0.079,0.0,0,Under Forty,7596
3950.0,RENT,17500.0,30.17,0.1531,0.0,0,Under Forty,8326
3825.0,MORTGAGE,32000.0,32.74,0.079,0.0,0,Under Forty,5800
14600.0,RENT,37500.0,20.67,0.1531,0.0,0,Under Forty,4978
4800.0,RENT,21200.0,13.36,0.1531,0.0,0,Under Forty,4278
18000.0,MORTGAGE,56000.0,18.21,0.079,0.0,0,Over Forty,8022
6175.0,RENT,45000.0,3.44,0.08900000000000001,0.0,0,Over Forty,13074
11000.0,MORTGAGE,125000.0,13.24,0.1905,0.0,0,Under Forty,11128
6000.0,RENT,50000.0,9.5,0.1777,0.0,0,Under Forty,6592
6000.0,RENT,70000.0,11.45,0.1433,0.0,0,Under Forty,6105
11600.0,RENT,73000.0,13.66,0.1629,0.0,0,Over Forty,9848
10000.0,OWN,29120.0,11.17,0.1905,0.0,0,Under Forty,7841
5500.0,RENT,22000.0,31.31,0.12119999999999999,0.0,0,Under Forty,5039
15000.0,MORTGAGE,75000.0,26.58,0.1114,0.0,1,Under Forty,7504
19750.0,OWN,50000.0,5.98,0.1114,0.0,0,Under Forty,5223
6000.0,RENT,87750.0,10.79,0.12119999999999999,0.0,0,Under Forty,6804
28000.0,MORTGAGE,300000.0,3.13,0.079,0.0,0,Under Forty,8145
14400.0,MORTGAGE,85000.0,17.8,0.12119999999999999,0.0,0,Over Forty,12740
10000.0,MORTGAGE,150000.0,17.05,0.1531,0.0,0,Under Forty,14262
20000.0,MORTGAGE,86867.0,3.94,0.1311,0.0,0,Over Forty,9027
2000.0,MORTGAGE,30240.0,26.92,0.12119999999999999,0.0,0,Under Forty,6319
35000.0,MORTGAGE,100000.0,11.56,0.1114,0.0,0,Over Forty,12252
11700.0,RENT,35000.0,20.33,0.12119999999999999,0.0,0,Under Forty,4644
12000.0,MORTGAGE,44000.0,15.03,0.1409,0.0,0,Over Forty,6865
16575.0,MORTGAGE,163177.37,22.73,0.1875,0.0,0,Under Forty,8053
10000.0,RENT,86000.0,5.8,0.1777,0.0,0,Over Forty,7110
7550.0,RENT,43000.0,24.53,0.2376,0.0,1,Under Forty,7596
15575.0,RENT,65000.0,18.31,0.079,0.0,0,Under Forty,12314
2025.0,RENT,44440.0,16.23,0.1409,0.0,0,Under Forty,5557
13300.0,MORTGAGE,500000.0,4.05,0.12119999999999999,0.0,0,Over Forty,8265
6350.0,MORTGAGE,40600.0,27.78,0.1629,0.0,0,Under Forty,6319
35000.0,MORTGAGE,190000.0,11.53,0.1972,0.0,0,Under Forty,8661
2000.0,RENT,23000.0,32.87,0.1531,0.0,0,Under Forty,4674
20000.0,RENT,84000.0,7.76,0.1311,0.0,0,Over Forty,13379
23850.0,MORTGAGE,170000.0,11.6,0.1311,0.0,0,Under Forty,9545
5500.0,MORTGAGE,58500.0,23.63,0.079,0.0,0,Under Forty,5708
21000.0,MORTGAGE,161500.0,10.64,0.1311,0.0,0,Under Forty,15389
20000.0,MORTGAGE,55000.0,9.05,0.1409,0.0,0,Under Forty,8875
4000.0,MORTGAGE,30000.0,21.04,0.1433,0.0,1,Under Forty,13593
22000.0,MORTGAGE,145000.0,17.25,0.1531,0.0,0,Under Forty,9575
8250.0,RENT,80000.0,22.14,0.0662,0.0,1,Under Forty,6227
15000.0,RENT,115000.0,21.42,0.079,0.0,0,Under Forty,17580
14975.0,RENT,51500.0,12.54,0.1016,0.0,0,Under Forty,8234
8000.0,RENT,34000.0,26.36,0.158,0.0,0,Under Forty,9726
1000.0,MORTGAGE,14000.0,13.89,0.1433,0.0,0,Under Forty,5800
20000.0,OWN,50000.0,32.52,0.12119999999999999,0.0,1,Under Forty,8510
19075.0,MORTGAGE,60000.0,22.62,0.1409,0.0,0,Under Forty,7810
5600.0,RENT,27000.0,3.47,0.0762,0.0,0,Under Forty,5343
6000.0,MORTGAGE,48000.0,18.96,0.079,0.0,0,Under Forty,4705
19600.0,MORTGAGE,102000.0,8.13,0.2198,0.0,0,Under Forty,8722
5500.0,OWN,40413.0,24.59,0.1905,0.0,0,Under Forty,7353
2400.0,RENT,81000.0,18.39,0.0762,0.0,0,Under Forty,7627
18600.0,OWN,352000.0,2.49,0.1777,0.0,0,Over Forty,8875
4000.0,RENT,25000.0,23.37,0.1433,0.0,0,Under Forty,5039
10000.0,RENT,30000.0,10.56,0.1409,0.0,0,Under Forty,5861
3100.0,RENT,44000.0,15.52,0.1409,0.0,0,Under Forty,4400
4000.0,MORTGAGE,42000.0,24.77,0.1531,0.0,0,Over Forty,8783
11700.0,MORTGAGE,100000.0,8.27,0.1531,0.0,0,Over Forty,6684
25475.0,MORTGAGE,65000.0,15.53,0.0762,0.0,0,Over Forty,11097
10000.0,RENT,45000.0,17.47,0.1433,0.0,1,Under Forty,9241
10000.0,MORTGAGE,50000.0,21.0,0.0762,0.0,0,Under Forty,7169
7150.0,RENT,84000.0,26.87,0.1629,0.0,0,Under Forty,8722
3500.0,RENT,40000.0,32.64,0.1311,0.0,0,Under Forty,6470
10000.0,RENT,63000.0,4.72,0.1016,0.0,0,Over Forty,7291
16000.0,MORTGAGE,66747.0,30.78,0.1311,0.0,0,Under Forty,7749
5400.0,RENT,56000.0,4.8,0.08900000000000001,0.0,1,Under Forty,7657
10625.0,RENT,67000.0,7.31,0.1016,0.0,1,Under Forty,7719
12000.0,RENT,48000.0,15.45,0.1311,0.0,0,Under Forty,7261
10000.0,RENT,63000.0,12.17,0.12119999999999999,0.0,0,Under Forty,6988
15250.0,OWN,50231.0,19.52,0.1777,0.0,0,Over Forty,7261
11325.0,RENT,34000.0,25.87,0.08900000000000001,0.0,0,Under Forty,9361
16000.0,OWN,98000.0,19.97,0.079,0.0,0,Under Forty,7869
23675.0,MORTGAGE,90000.0,20.6,0.0762,0.0,0,Over Forty,10488
10000.0,RENT,80000.0,8.52,0.12119999999999999,0.0,0,Over Forty,7869
10750.0,MORTGAGE,35000.0,30.55,0.1875,0.0,1,Under Forty,6653
10000.0,RENT,60000.0,4.75,0.1311,0.0,0,Under Forty,8387
4500.0,MORTGAGE,35000.0,23.99,0.1433,0.0,0,Under Forty,8234
35000.0,OWN,150000.0,12.8,0.2198,0.0,0,Over Forty,9910
5000.0,MORTGAGE,105000.0,12.71,0.1727,0.0,0,Under Forty,8722
4750.0,MORTGAGE,50000.0,34.06,0.08900000000000001,0.0,0,Under Forty,6988
9600.0,RENT,45000.0,33.09,0.1433,0.0,0,Under Forty,5404
12000.0,RENT,40000.0,7.82,0.12119999999999999,0.0,0,Under Forty,6896
5000.0,MORTGAGE,50000.0,23.35,0.0762,0.0,0,Over Forty,7627
11200.0,MORTGAGE,110000.0,18.93,0.12119999999999999,0.0,0,Over Forty,11309
10000.0,RENT,65000.0,27.14,0.158,0.0,0,Under Forty,7961
8875.0,OWN,29000.0,28.63,0.1433,0.0,0,Over Forty,8326
5000.0,MORTGAGE,60000.0,11.46,0.1311,0.0,0,Under Forty,6835
12000.0,MORTGAGE,42000.0,23.43,0.079,0.0,0,Under Forty,9726
12000.0,MORTGAGE,105000.0,18.81,0.1311,0.0,0,Under Forty,5588
12000.0,MORTGAGE,40000.0,8.76,0.0603,0.0,0,Under Forty,9241
20000.0,MORTGAGE,50334.0,7.25,0.08900000000000001,0.0,0,Under Forty,8875
